geophysical_review_rank,review_tier,candidate_id,name,lon,lat,diameter_km,followup_score,rank,data_quality,domain,tid_artifact_risk,tid_direct_fraction,gravity_bouguer_ring_score,gravity_freeair_ring_score,gravity_consensus_percentile,magnetic_ring_score,magnetic_ring_score_stratified_percentile,sediment_ring_score,geology_independence,geology_boundary_coincidence,geology_boundary_crossings,geology_nearby_types
89,D_background,arc_0209,#210,28.757647324651863,-28.777680583263407,29.411588313892132,0.7465070598768679,89.0,1.0,land,0.0,0.0,0.1140471574045222,0.072688931892557,0.6330645161290323,0.0748694804018441,0.6693548387096774,,1.0,0.0,0.0,
90,D_background,arc_1166,#1164,-43.25541437244131,-55.78407665807978,154.09221138720028,0.7462142894742874,90.0,1.0,ocean,0.0415148161323899,0.909450918906687,0.4706347573440828,0.4830626843204181,0.8673469387755102,0.3861616060246412,0.6530612244897959,0.3716462392026375,1.0,0.0,0.0,
91,D_background,arc_0896,#896,23.700278866730496,44.06841460355072,281.7471319017779,0.7450912058110916,91.0,1.0,land,0.0,0.0,0.4927335076113101,0.5047320566123289,0.9473684210526316,0.3134205000513016,0.42105263157894735,,0.9439507145685416,0.0560492854314584,2.0,shield;volcanic arc
92,D_background,arc_0801,#790,129.14031383336496,-28.424959064396784,117.05299092131132,0.7438394957833194,92.0,1.0,land,0.0,0.0,0.3237958894932328,0.2318300604887843,0.24489795918367346,0.3453231582152831,0.5510204081632653,,1.0,0.0,0.0,
93,D_background,arc_0544,#539,-175.36563170078537,66.82483035758644,13.204180845578174,0.7433902612231873,93.0,1.0,land,0.0,0.0,0.0248453954312212,0.0226647412061152,0.71875,0.0139679759057753,0.484375,,1.0,0.0,0.0,
94,D_background,arc_0444,#439,165.77841038401027,19.470614412116877,255.9369982721824,0.743052738430854,94.0,1.0,ocean,0.1503404249499641,0.4933834364868847,0.6091514413712631,0.6848391992235714,0.9925373134328358,0.4424841500369224,0.9253731343283582,0.2657568843313962,1.0,0.0,0.0,
95,D_background,arc_0466,#460,65.05048315061188,40.75087523479125,107.80311749115484,0.7423478853945181,95.0,1.0,land,0.0,0.0,0.364551752403925,0.4069650324198925,0.5765306122448979,0.5484885797075001,0.9489795918367347,,1.0,0.0,0.0,
96,D_background,arc_1171,#1166,-30.44968601021417,-52.03231314029181,809.1440049662104,0.7421145469529453,96.0,1.0,ocean,0.3977842040753792,0.3347230097054998,0.6292954152551012,0.6874241109339272,0.9895833333333333,0.461701155591276,0.9166666666666666,0.4485987002694356,0.8505388301726702,0.1494611698273298,4.0,accretionary complex;oceanic back-arc basin;oceanic crust;volcanic arc
97,D_background,arc_0216,#217,27.13068069626244,-32.648095829403545,22.69546037012153,0.7417209190377781,97.0,1.0,land,0.0,0.0,0.0275890870969334,0.0372250455477906,0.18548387096774194,0.0447416050439999,0.3870967741935484,,1.0,0.0,0.0,
98,D_background,arc_0646,#629,-37.56522202180851,-52.47161104275827,545.4317809022288,0.7412774460227567,98.0,1.0,ocean,0.3714344660710179,0.5260834014717907,0.5596694338227473,0.5336711063439318,0.8974358974358974,0.366559735887479,0.6153846153846154,0.5176554788524278,0.7058410077527675,0.2941589922472325,8.0,accretionary complex;oceanic back-arc basin;oceanic crust;passive margin
99,D_background,arc_0433,#427,177.6512808404893,12.686511911630593,421.97690266000296,0.7408205375323786,99.0,1.0,ocean,0.1951987682910458,0.1499331488448742,0.5454856119233984,0.5064030469960176,0.8588235294117648,0.3303113731453905,0.4823529411764706,0.3511183560131598,1.0,0.0,0.0,
100,D_background,arc_0779,#773,166.07188124412892,32.70908664672823,1085.4302988823083,0.7406332984491788,100.0,1.0,ocean,0.387715965759691,0.3649406926356634,0.404883223899586,0.3510775448619122,0.4791666666666667,0.3009149407077043,0.5625,0.4451179730355902,1.0,0.0,0.0,
101,D_background,arc_0279,#278,158.91046952052113,12.210332102640947,528.2751283573841,0.7396478121430591,101.0,1.0,ocean,0.2247754293402178,0.1380734537006496,0.4786501822113755,0.4990693103967985,0.8141025641025641,0.3313458242300256,0.5,0.4473583819787707,1.0,0.0,0.0,
102,D_background,arc_0655,#638,29.74381467334548,-62.30581486311031,142.64251953677422,0.7390744800009238,102.0,1.0,ocean,0.1917281294230289,0.2222222222222222,0.276938584213076,0.2910960258499975,0.19387755102040816,0.2495655138457013,0.20408163265306123,0.3192595649902777,1.0,0.0,0.0,
103,D_background,arc_0469,#471,69.58611054630121,-30.28647806093976,229.99776089771584,0.7389518576976228,103.0,1.0,ocean,0.3342899940562835,0.156542524739235,0.3141918832436499,0.2657010114254038,0.2835820895522388,0.1942024066563522,0.029850746268656716,0.2769377046161005,1.0,0.0,0.0,
104,D_background,arc_0265,#264,-126.8098439042818,59.968289612378875,21.29187841713579,0.7386124176472091,104.0,1.0,land,0.0,0.0,0.0635587899675914,0.0529557923157235,0.4475806451612903,0.0496394669400594,0.45161290322580644,,1.0,0.0,0.0,
105,D_background,arc_0785,#779,128.73158541830836,-5.113715608679745,387.48527153137235,0.7385694021288717,105.0,1.0,ocean,0.3113001808123937,0.0887488227196986,0.4407757345791487,0.6046632485379398,0.8705882352941177,0.4324179969804584,0.8117647058823529,0.2314149621131682,0.8073899336188306,0.1926100663811693,4.0,accretionary complex;continental back-arc basin;oceanic back-arc basin;volcanic arc
106,D_background,arc_1035,#1034,-64.7009108702114,-42.986656995541935,75.04413656000037,0.7381109623872727,106.0,1.0,mixed,0.3837116900459589,0.1767434988179669,0.4910846988898037,0.5284020154086745,0.8333333333333334,0.6480072072180452,1.0,0.016242864699687,1.0,0.0,0.0,
107,D_background,arc_0680,#663,11.284529000232023,-24.55968801446939,1043.664151902379,0.7376721252283746,107.0,1.0,mixed,0.458860814998081,0.2218502357307653,0.4768944515615193,0.5465270582053763,0.8333333333333334,0.3150589274428664,0.5686274509803921,0.2044988981600105,0.8059502644580435,0.1940497355419565,10.0,oceanic crust;orogenic belt;passive margin;shield
108,D_background,arc_0164,#166,-120.9271709507936,48.799520238388645,20.833083439034333,0.7376578855994601,108.0,1.0,land,0.0,0.0,0.0253865487597238,0.0343169457029118,0.1774193548387097,0.0364358972567913,0.20967741935483872,,0.3310629528000405,0.6689370471999595,5.0,accretionary complex;volcanic arc
109,D_background,arc_0282,#281,-52.61081876390072,-24.147253516880824,142.80632132841637,0.7371045298247731,109.0,1.0,land,0.0,0.0,0.3269961167530711,0.332360408434697,0.4931506849315068,0.2804718090620796,0.2191780821917808,,1.0,0.0,0.0,
110,D_background,arc_0763,#757,-176.48021960343928,21.434617637719853,911.8189244317653,0.7365407742545609,110.0,1.0,ocean,0.2512097205143144,0.3479739010989011,0.4909535973799866,0.5160600700331327,0.8645833333333333,0.4518944221475479,0.875,0.4176198488472425,0.9412908768701316,0.0587091231298684,4.0,oceanic crust
111,D_background,arc_1195,#1195,-24.544899603053096,-34.02432224497643,198.81995260795892,0.7364395940153013,111.0,1.0,ocean,0.2306008163536205,0.1838794177008631,0.3559115080370976,0.3634592950542172,0.5522388059701493,0.2967095976693225,0.43283582089552236,0.2420376657818284,1.0,0.0,0.0,
112,D_background,arc_0892,#891,33.156289330863956,38.05569257234007,322.5825445015026,0.7363604049923056,112.0,1.0,land,0.0,0.0091413028508469,0.4864848429437181,0.5546468376837345,0.9736842105263157,0.325552671151065,0.5263157894736842,0.0275487978017002,0.9149193992203688,0.0850806007796312,3.0,accretionary complex;magmatic province;volcanic arc
113,D_background,arc_1161,#1159,-39.80385670114043,-57.80412953530915,151.973888375236,0.7363122260521174,113.0,1.0,ocean,0.197257895118444,0.7526338167902867,0.2910777639986631,0.2532097162775671,0.19387755102040816,0.494792713387632,0.8979591836734694,0.3090310755997656,1.0,0.0,0.0,
114,D_background,arc_0473,#466,46.34922191491721,-24.356377123762435,104.38709269304034,0.7357663719542499,114.0,1.0,land,0.55,0.0001903021998934,0.5132203776535843,0.5838957419693431,0.9285714285714286,0.5336373947085388,0.9183673469387755,,1.0,0.0,0.0,
115,D_background,arc_1246,#1243,-84.68977578221595,7.518455106804908,84.86456020179662,0.7356833433429961,115.0,1.0,ocean,0.1572735206472666,0.6745435184315199,0.5271904646349375,0.4140515619740259,0.7222222222222222,0.1262339641358577,0.037037037037037035,0.0615260495391048,1.0,0.0,0.0,
116,D_background,arc_0126,#128,136.71938090529315,68.459764622845,53.7871463610765,0.7355443051326174,116.0,1.0,land,0.0,0.0,0.4522847142393802,0.2069557539171009,0.4601769911504425,0.3123456944207821,0.5132743362831859,,0.8645185679780608,0.1354814320219391,2.0,continental back-arc basin;passive margin
117,D_background,arc_0412,#406,-89.97363175802953,-55.507344680496224,671.3550523831332,0.7350917159904964,117.0,1.0,ocean,0.418642816439944,0.3853373982764001,0.3609291174142005,0.4342015743936789,0.6025641025641025,0.3491640221986168,0.5512820512820513,0.2638366096036103,1.0,0.0,0.0,
118,D_background,arc_0951,#950,123.65357440978862,45.91308837549808,16.617076046038147,0.7344229290853713,118.0,1.0,land,0.0,0.0,0.0194305552014982,0.0370644152512719,0.734375,0.0213645440872357,0.6875,,1.0,0.0,0.0,
119,D_background,arc_0422,#416,12.516873622456838,40.23107891964804,91.15865809650664,0.7342773698738346,119.0,1.0,ocean,0.0,1.0,0.4278586871772945,0.3492505609205295,0.537037037037037,0.3751019559549082,0.7407407407407407,0.1572714439239208,0.8037811897843965,0.1962188102156034,4.0,continental back-arc basin;oceanic back-arc basin
120,D_background,arc_0813,#802,136.13000524603967,-20.357272827409588,44.89550578403321,0.7336073988149172,120.0,1.0,land,0.0,0.0,0.1248314996884832,0.1530997412972458,0.28346456692913385,0.1360934657479968,0.3858267716535433,,1.0,0.0,0.0,
121,D_background,arc_0778,#772,-179.89226352134725,5.407292202818755,176.13702596391755,0.7332787363939226,121.0,1.0,ocean,0.1861738695837823,0.1141138510504723,0.4503952063865644,0.5668257499069522,0.9285714285714286,0.3258191363356595,0.46938775510204084,0.2428650825081471,0.9617380475419836,0.0382619524580164,4.0,oceanic crust
122,D_background,arc_0453,#448,61.33349193872116,47.39351291686046,37.33572605099777,0.7332520682228277,122.0,1.0,land,0.0,0.0,0.1796667704399247,0.0993663280302026,0.27165354330708663,0.1197781944771916,0.2992125984251969,,1.0,0.0,0.0,
123,D_background,arc_0475,#468,50.73926606763795,-6.928485896905189,331.22992540060244,0.7331318203255638,123.0,1.0,ocean,0.1608744929842606,0.0461492851966532,0.4612716041929759,0.521080695335697,0.8411764705882353,0.4938159646422936,0.9529411764705882,0.3174825096524844,1.0,0.0,0.0,
124,D_background,arc_1192,#1191,-33.95407169535955,-40.71689569219751,302.55208787507615,0.7329974495776075,124.0,1.0,ocean,0.1792770799024136,0.0139714692650283,0.3726553073489695,0.5112439894430217,0.7058823529411764,0.2141236108492205,0.03529411764705882,0.3175639229866149,1.0,0.0,0.0,
125,D_background,arc_0578,#572,-171.43207434808903,66.22971230696713,23.145931680626234,0.7315853485439522,125.0,1.0,land,0.0,0.0,0.1361041310600425,0.1125686641930035,0.810483870967742,0.1034286985157059,0.7983870967741935,,1.0,0.0,0.0,
126,D_background,arc_0820,#813,146.39684271296397,-33.356685482059866,84.61440367670215,0.7313767626516576,126.0,1.0,land,0.0,0.0,0.397148316911143,0.2851076201923613,0.4489795918367347,0.248913222031326,0.08163265306122448,,0.8655022974801532,0.1344977025198468,3.0,orogenic belt;volcanic arc
127,D_background,arc_1067,#1067,-71.14165639231484,45.78524315753475,16.088867069895056,0.7307670790834069,127.0,1.0,land,0.0,0.0,0.0149075554508804,0.0158662033851513,0.5390625,0.0144954662089806,0.53125,,1.0,0.0,0.0,
128,D_background,arc_0087,#088,-27.765263152773812,-36.95822157705624,357.5207330134465,0.7304561544156977,128.0,1.0,ocean,0.2033166581727149,0.1705072401923131,0.3238178821709187,0.4213262765666324,0.5,0.2707102563690207,0.21176470588235294,0.2642895190065334,1.0,0.0,0.0,
129,D_background,arc_0777,#771,178.9139447302534,6.805364341465366,351.19415392250465,0.7302161697236029,129.0,1.0,ocean,0.2034894541614186,0.1366113830642215,0.2715125379396517,0.320374958660722,0.2411764705882353,0.3403053497130401,0.5294117647058824,0.2607052693564948,0.9535463154919164,0.0464536845080834,4.0,oceanic crust
130,D_background,arc_0110,#112,168.88257400316527,15.107627721903173,748.7467860469883,0.7297216372368509,130.0,1.0,ocean,0.1820920779630903,0.1967048674674624,0.3532491815861158,0.4050339984344898,0.5576923076923077,0.6443005255893444,1.0,0.3060714066803447,1.0,0.0,0.0,
131,D_background,arc_0755,#740,168.0431994066921,9.485177361366253,465.3374832255634,0.7296388186210746,131.0,1.0,ocean,0.2103353940986078,0.1692899615250087,0.4333873566803293,0.6192286949397622,0.858974358974359,0.3890117346812014,0.6410256410256411,0.2898781536078251,1.0,0.0,0.0,
132,D_background,arc_0491,#484,-147.64508098467755,60.688136588134064,658.7227131105996,0.729398904039368,132.0,1.0,mixed,0.2998669083806604,0.3201675492773494,0.4308771767351612,0.5108723454135027,0.9782608695652174,0.3814200193647349,0.782608695652174,0.0989387361181379,0.6242395405471157,0.3757604594528843,16.0,accretionary complex;foredeep basin;oceanic back-arc basin;oceanic crust;ophiolite complex;passive margin;volcanic arc
133,D_background,arc_1280,#1277,-57.89983891759061,53.60236287382076,91.46601004999948,0.7292204744057941,133.0,1.0,land,0.1508429602912878,0.0475752440894053,0.4066024277745843,0.4538070917149369,0.7193877551020409,0.2740004297444608,0.16326530612244897,0.0189204262640403,1.0,0.0,0.0,
134,D_background,arc_1202,#1202,73.01552651769549,-4.4342543844382805,274.6239439342778,0.729211588525102,134.0,1.0,ocean,0.1576854578949471,0.0217376592087275,0.4351160172734069,0.5315423456813455,0.8582089552238805,0.3635205350943708,0.8059701492537313,0.3846687879011348,0.8987511003911786,0.1012488996088214,4.0,narrow rift;oceanic crust
135,D_background,arc_0016,#034,18.380996015013864,-29.490835757173983,137.8150903867814,0.7291466926115705,135.0,1.0,land,0.0,0.0,0.499396924804937,0.3964500423813482,0.821917808219178,0.4845770620021213,0.9041095890410958,,1.0,0.0,0.0,
136,D_background,arc_0400,#394,-98.9332761591089,17.574218686158147,95.53279178275754,0.7288277442341433,136.0,1.0,land,0.0,0.0,0.4246772739260184,0.2755948776588407,0.45408163265306123,0.3026368792077819,0.29591836734693877,,1.0,0.0,0.0,
137,D_background,arc_0771,#765,156.02858588354357,40.197186884608904,1180.1163605180998,0.7287204602388617,137.0,1.0,ocean,0.3542064245009977,0.5994058172408836,0.2471026203226107,0.4396268866450528,0.3854166666666667,0.2448513371721855,0.1875,0.4692297399641396,1.0,0.0,0.0,accretionary complex;oceanic crust;volcanic arc
138,D_background,arc_1116,#1112,16.654637608470466,-46.35826400752786,384.7965239903437,0.7275963911547842,138.0,1.0,ocean,0.1557351496009903,0.2150429525930639,0.4097610117781966,0.489881427233565,0.723529411764706,0.3225056381996989,0.47058823529411764,0.326022135985522,1.0,0.0,0.0,
139,D_background,arc_0217,#218,27.49754006255401,-32.785285524767005,22.078958494660352,0.7271061112883018,139.0,1.0,land,0.0,0.0,0.0215998195299276,0.0243938361469335,0.0967741935483871,0.0389475349406054,0.25806451612903225,,1.0,0.0,0.0,
140,D_background,arc_0211,#212,29.268461702543533,-29.727720098955206,19.28964657636204,0.7270063766943317,140.0,1.0,land,0.0,0.0,0.0465448311172688,0.0471740723780843,0.90625,0.0129374515225723,0.421875,,1.0,0.0,0.0,
141,D_background,arc_1182,#1181,-52.65714563770675,-55.78499539854738,336.2334939856876,0.7267868673859486,141.0,1.0,ocean,0.1910183803262501,0.7344061927072724,0.4326841702603703,0.5857695121544926,0.8235294117647058,0.3793069032225921,0.6941176470588235,0.3409060009337475,0.8157498357330124,0.1842501642669875,4.0,accretionary complex;oceanic back-arc basin
142,D_background,arc_0860,#858,105.94890273114446,13.69569252816033,96.58622847366937,0.7266361548793072,142.0,1.0,land,0.0,0.0,0.4559685720646779,0.4236427448488848,0.7704081632653061,0.3161188428007659,0.37755102040816324,,1.0,0.0,0.0,
143,D_background,arc_0436,#430,171.4945989537498,13.255866272275805,430.68277133127225,0.7256851002663707,143.0,1.0,ocean,0.1899391079795687,0.1278786883777854,0.3310996182247063,0.4262457856315272,0.5192307692307692,0.2510771677743902,0.10256410256410256,0.3865688312553019,1.0,0.0,0.0,
144,D_background,arc_0682,#665,8.754406281881717,28.970910729445176,61.08130170645271,0.7256752032600032,144.0,1.0,land,0.0,0.0,0.4724437779094546,0.3930834437111775,0.7920353982300885,0.3325567373327042,0.584070796460177,,0.8708022742410543,0.1291977257589457,2.0,orogenic belt;volcanic arc
145,D_background,arc_0212,#213,28.55134882135282,-30.367655610146976,17.459604933176983,0.7253646206638406,145.0,1.0,land,0.0,0.0,0.0143488794169381,0.015409045702448,0.5234375,0.0147890941962636,0.5625,,1.0,0.0,0.0,
146,D_background,arc_0232,#233,-117.35179087667912,42.09595542034677,234.418250574108,0.7253444352292,146.0,1.0,land,0.0,0.0,0.4529435232870026,0.59538449518875,0.959016393442623,0.3503300727075983,0.6721311475409836,,0.8271639925323988,0.1728360074676011,5.0,magmatic province;wide rift
147,D_background,arc_1190,#1189,-24.412959791297936,-61.834859147696626,237.2160696480068,0.7244663177995792,147.0,1.0,ocean,0.221054556453275,0.3392783018192749,0.4139220112657552,0.3159415818364475,0.5149253731343284,0.2981619557825201,0.47761194029850745,0.2198225750253988,0.9441406456560418,0.0558593543439581,2.0,oceanic crust
148,D_background,arc_1019,#1018,-70.16260538295906,-28.493102078466546,87.31091490414721,0.7243020062169465,148.0,1.0,land,0.0,0.0,0.432877738302551,0.3229076866336267,0.5408163265306123,0.4696991591847079,0.8673469387755102,,1.0,0.0,0.0,
149,D_background,arc_0390,#384,-77.15828365720682,29.945873442946436,561.0524485398732,0.7240415235540332,149.0,1.0,ocean,0.503981315466042,0.7688058189853605,0.4118621471012501,0.4296604773906627,0.6474358974358975,0.32753063626347,0.47435897435897434,0.8461991310889505,0.7501936144810208,0.2498063855189791,5.0,oceanic crust;passive margin;volcanic arc
150,D_background,arc_0227,#228,29.461280787879726,-30.474756053252335,38.58750071475997,0.7235145218659835,150.0,1.0,land,0.0,0.0,0.2264006118361968,0.0806685987018059,0.33464566929133854,0.1708921527419186,0.5196850393700787,,1.0,0.0,0.0,
151,D_background,arc_0379,#340,16.890462691601495,19.125018376637463,85.39807522455438,0.7234094071976076,151.0,1.0,land,0.0,0.0,0.4476357814585969,0.4613375761548342,0.8061224489795918,0.3402777777777778,0.5306122448979592,,1.0,0.0,0.0,
152,D_background,arc_1123,#1119,113.1741513486625,-36.37865495823571,295.82592273743506,0.7224140516019283,152.0,1.0,ocean,0.1487147269594814,0.6479720648637786,0.3910063301177741,0.4684838542288876,0.6823529411764706,0.3539284878762359,0.5647058823529412,0.3370253674872748,0.9394455761459636,0.0605544238540365,3.0,oceanic crust;orogenic belt;passive margin
153,D_background,arc_0094,#095,113.24481104716632,-53.10477298059223,395.34851328092685,0.7220015963602348,153.0,1.0,ocean,0.1628449943750077,0.0990787074988071,0.2345561523400466,0.3678658138161422,0.22941176470588237,0.2427800562769342,0.08235294117647059,0.1937444555166896,1.0,0.0,0.0,
154,D_background,arc_0747,#732,123.56821535871369,74.37287733082931,234.21813762424156,0.7217788808959035,154.0,1.0,ocean,0.1123867006362163,0.0010859728506787,0.3244184834838741,0.3163635533961232,0.3582089552238806,0.4279409303457169,0.9104477611940298,0.3869527567275359,1.0,0.0,0.0,
155,D_background,arc_0994,#993,-68.61052131858494,-49.18377145655442,39.42688012963307,0.7217759605115461,155.0,1.0,land,0.0,0.0,0.1793732114005965,0.1704099893417548,0.43700787401574803,0.1481765428345929,0.44881889763779526,,1.0,0.0,0.0,
156,D_background,arc_0821,#814,146.53093164975854,-32.680983670017426,69.29095176684814,0.7202929427539485,156.0,1.0,land,0.0,0.0,0.3243964870851806,0.3347285338164075,0.47787610619469023,0.2650050754171331,0.3805309734513274,,0.7783937419548783,0.2216062580451216,3.0,orogenic belt
157,D_background,arc_1291,#1289,-64.6949597779011,51.235721270063515,21.20125528022913,0.7202369068747709,157.0,1.0,land,0.0,0.0,0.0896620403322252,0.0503650167760479,0.5080645161290323,0.0509064608291499,0.4838709677419355,,1.0,0.0,0.0,
158,D_background,arc_0313,#316,18.07862168754731,21.488691271372932,20.607286398995136,0.7197893264695453,158.0,1.0,land,0.0,0.0,0.0118400276414114,0.0208252910568668,0.040322580645161296,0.019290366048672,0.03225806451612903,,1.0,0.0,0.0,
159,D_background,arc_0685,#668,18.48437182485709,32.30497039118123,200.2331232165162,0.7196324704387527,159.0,1.0,ocean,0.2685442223652955,0.0177127399349621,0.3068381352800098,0.395953980554666,0.5223880597014925,0.332893965320498,0.6716417910447762,0.4342378096001413,0.9258661324448504,0.0741338675551497,2.0,orogenic belt;passive margin
160,D_background,arc_0356,#341,-3.732557321291352,53.858060826769865,138.52827550814064,0.7195198575606352,160.0,1.0,mixed,0.3280401604076301,0.5533530509932246,0.3383712560758252,0.3241267481535185,0.5,0.3501362956181129,0.7,0.4671268069915452,1.0,0.0,0.0,orogenic belt;volcanic arc
