candidate_id,null_count,null_p_gravity_bouguer_ring_score,null_p_gravity_freeair_ring_score,null_p_magnetic_ring_score,null_p_tid_artifact_risk,observed_gravity_bouguer_ring_score,observed_gravity_freeair_ring_score,observed_magnetic_ring_score,observed_tid_artifact_risk
arc_0932,19,0.3,0.05,0.05,0.65,0.31116046380617396,0.4168768131693115,0.5709312110622113,0.17995084555090077
arc_0933,19,0.05,0.05,0.75,0.75,0.44952903560747964,0.49415296749148435,0.265726609747551,0.2306949976236491
arc_0934,16,0.9411764705882353,1.0,0.17647058823529413,0.11764705882352941,0.21482803000092557,0.219676150439415,0.3750040999445036,0.3941337733350421
arc_0935,19,0.05,0.35,0.55,1.0,0.4215282361179523,0.3000559894614421,0.24068413740515338,0.0
arc_0936,19,0.1,0.4,0.55,1.0,0.44688170151852025,0.33177751007212863,0.31971453855062987,0.0
arc_0937,19,0.75,0.65,0.8,1.0,0.29002353625492483,0.30735284110295147,0.2787935826446084,0.0
arc_0938,19,0.45,0.85,0.8,1.0,0.329605246700586,0.2699691215977553,0.2791175615199784,0.0
arc_0939,19,0.8,0.25,0.45,1.0,0.24195817619955995,0.39697713187958833,0.3590200484167378,0.0
arc_0940,19,0.25,0.05,0.85,1.0,0.37010307550160215,0.4469696571119326,0.27604393085054624,0.0
arc_0941,19,0.65,0.45,0.1,1.0,0.2863953276123154,0.3437708420178234,0.5067704698151186,0.0
arc_0942,19,0.8,0.3,0.9,1.0,0.2002434695873143,0.3778091460320703,0.17180846639917707,0.0
arc_0943,19,0.35,0.3,0.8,1.0,0.18202587323985475,0.2013666925476769,0.10853865443564133,0.0
arc_0944,19,0.3,0.5,0.45,1.0,0.04253379122555088,0.038305554968166365,0.0404076106826335,0.0
arc_0945,19,0.2,0.35,0.3,1.0,0.27123187825283956,0.21984628076743126,0.25170707250621865,0.0
arc_0946,19,0.9,0.5,0.55,1.0,0.054776628688175705,0.05846155133707109,0.06041720745859861,0.0
arc_0947,19,0.9,0.85,0.75,1.0,0.14897512571147567,0.17716737973812016,0.15053230453814373,0.0
arc_0948,19,0.15,0.05,0.6,1.0,0.17326220646983828,0.2232437676905236,0.10304874489348714,0.0
arc_0949,19,0.8,0.35,0.4,1.0,0.028122165754720267,0.040417583892417445,0.040359451264979605,0.0
arc_0950,19,0.15,0.7,0.7,1.0,0.07156934556442027,0.045978043647672134,0.036743689555633924,0.0
arc_0951,19,0.5,0.05,0.15,1.0,0.019430555201498265,0.037064415251271965,0.021364544087235714,0.0
arc_0952,19,0.4,0.2,0.65,1.0,0.32012160842601173,0.3692794298880291,0.26657136219491495,0.0
arc_0953,19,0.65,0.6,1.0,1.0,0.3010481341294277,0.3080695718011844,0.16365894810418255,0.0
arc_0954,19,0.5,0.95,0.5,1.0,0.24567554275736628,0.1886932593063829,0.19582651583423713,0.0
arc_0955,19,0.15,0.05,1.0,1.0,0.3255391373995363,0.49006321371226724,0.2306143223299566,0.0
arc_0956,19,0.15,0.95,0.2,1.0,0.4352331687749273,0.22663310494219574,0.42110260553667356,0.0
arc_0957,19,0.9,0.9,0.35,1.0,0.2524007426842048,0.2846531804340513,0.42108305093990017,0.0
arc_0958,19,0.85,0.9,0.2,1.0,0.24162738301576547,0.2614316504495742,0.4975526199258755,0.0
arc_0959,19,0.5,0.35,0.05,1.0,0.3153027246013662,0.3457438036793887,0.6396819134841769,0.0
arc_0960,19,0.65,0.55,0.15,1.0,0.2581438695551798,0.27962877611607956,0.5139078499098685,0.0
arc_0961,19,0.3,1.0,0.9,1.0,0.07620913387432487,0.0247166968616158,0.041668836296109533,0.0
arc_0962,19,0.25,0.15,0.35,1.0,0.11991898170493204,0.21539290977321884,0.09422974514338654,0.0
arc_0963,19,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
arc_0964,19,0.75,0.2,0.45,1.0,0.034072088780525325,0.059045893201595374,0.03950595551313288,0.0
arc_0965,19,0.1,0.9,0.1,1.0,0.12778607728375044,0.037793275882086357,0.08216729574574784,0.0
arc_0966,19,0.05,0.1,0.7,0.05,0.4692258912852908,0.5079126755069014,0.26484262310557594,0.3625340501715358
arc_0967,19,0.35,0.5,0.85,1.0,0.17406900343786844,0.1283598592771023,0.11057523118625262,0.0
arc_0968,19,0.35,0.5,0.45,1.0,0.10596793993794196,0.08591864013907641,0.08067976686736161,0.0
arc_0969,19,0.45,0.45,0.75,1.0,0.27134337188650287,0.3052399991618204,0.2306677675955808,0.0
arc_0970,19,0.7,0.35,0.55,1.0,0.02781101692081673,0.03611144188368346,0.03279818736519982,0.0
arc_0971,19,0.15,0.15,0.35,1.0,0.19311860314079246,0.17760643413475688,0.12846377486990598,0.0
arc_0972,19,0.25,0.2,0.3,1.0,0.3755550252244926,0.4734907228914177,0.35871088883225233,0.0
arc_0973,19,0.55,0.85,0.45,1.0,0.29241679338062876,0.23219384661284803,0.3757176865171993,0.0
arc_0974,19,0.8,0.25,0.6,1.0,0.011145705541738462,0.020846022730737518,0.013661764650463688,0.0
arc_0975,19,0.65,0.25,0.8,0.05,0.005140164675109289,0.008268046693794027,0.005158411877927231,0.20029614325068876
arc_0976,19,0.35,0.75,0.6,0.1,0.061440771182055195,0.04035004871050936,0.050438319877311844,0.13230250973880836
arc_0977,19,nan,nan,nan,0.1,nan,nan,nan,0.22314814814814815
arc_0978,19,nan,nan,nan,0.05,nan,nan,nan,0.060661263444932584
arc_0979,16,0.47058823529411764,0.47058823529411764,1.0,0.11764705882352941,0.21054463716314867,0.2196198286235911,0.10914235118290251,0.5256605884609817
arc_0980,19,nan,nan,nan,1.0,nan,nan,nan,0.0
arc_0981,19,0.05,0.25,0.45,1.0,0.24401629441565773,0.13649203276678512,0.13542603085092086,0.0
arc_0982,19,0.65,0.75,1.0,1.0,0.09281850729879855,0.05755212198472766,0.043273671224375906,0.0
arc_0983,19,0.7,0.4,0.95,1.0,0.19161199966267212,0.24522312776560823,0.11837428079676547,0.0
arc_0984,19,0.25,0.6,0.3,1.0,0.14402056192027196,0.10361464077841706,0.09997558810235846,0.0
arc_0985,16,0.058823529411764705,0.058823529411764705,0.9411764705882353,0.6470588235294118,0.07528542039575434,0.08163108766347009,0.02331133233583501,0.19746499320077915
arc_0986,19,0.1,0.4,0.3,1.0,0.42954695439544177,0.31223899090770574,0.313158394061555,0.18347331069627737
arc_0987,19,0.05,0.1,0.8,0.95,0.5042647216271523,0.4506531992379874,0.2793843394845319,0.17879420351025288
arc_0988,13,0.35714285714285715,0.14285714285714285,0.14285714285714285,1.0,0.42884727871183026,0.4937455823236981,0.4991856914071221,0.0
arc_0989,11,0.6666666666666666,0.25,0.5833333333333334,1.0,0.31494259097355215,0.29531071321356983,0.4401873389780894,0.0
arc_0990,16,0.29411764705882354,0.23529411764705882,0.9411764705882353,0.11764705882352941,0.37961123769062893,0.42241892689511373,0.2210761448302394,0.5409225733438292
arc_0991,19,0.15,0.2,1.0,0.3,0.4189504114378485,0.4696940533557961,0.16078158217025673,0.337164969133142
arc_0992,17,0.1111111111111111,0.5555555555555556,0.4444444444444444,1.0,0.06192349045157859,0.027521025672127875,0.03465613953233087,0.0
arc_0993,14,0.8666666666666667,0.06666666666666667,0.2,1.0,0.04173290946722801,0.10633285174553499,0.06588371766675506,0.0
arc_0994,5,0.6666666666666666,0.6666666666666666,1.0,1.0,0.17937321140059653,0.1704099893417548,0.14817654283459294,0.0
arc_0995,9,0.8,0.7,0.2,1.0,0.290213833325325,0.2935320721995127,0.4913031932885064,0.0
arc_0996,13,0.8571428571428571,0.9285714285714286,0.5714285714285714,1.0,0.08855616526073569,0.0612608072945853,0.12131115233072351,0.0
arc_0997,19,1.0,0.55,0.55,1.0,0.020599826193192294,0.029383056032533193,0.034544642082500715,0.0
arc_0998,14,0.2,0.13333333333333333,0.4,1.0,0.06762063302585893,0.1333095714350882,0.058689734592187764,0.0
arc_0999,19,0.95,0.7,0.25,1.0,0.20121310599093803,0.2385642107264363,0.3422444122454007,0.0
arc_1000,17,0.2222222222222222,0.6111111111111112,1.0,1.0,0.24856548372681064,0.15595770930434513,0.10385306527415275,0.0
arc_1001,18,0.5789473684210527,1.0,0.10526315789473684,1.0,0.010018621416771433,0.0033291889793273144,0.021379775803340287,0.0
arc_1002,18,0.47368421052631576,0.6842105263157895,0.05263157894736842,1.0,0.23779759434414993,0.20021288096025514,0.46882093681883136,0.0
arc_1003,19,nan,nan,nan,1.0,nan,nan,nan,0.0
arc_1004,14,nan,nan,nan,1.0,nan,nan,nan,0.0
arc_1005,19,nan,nan,nan,1.0,nan,nan,nan,0.0
arc_1006,14,0.6,0.9333333333333333,1.0,1.0,0.0838651987990894,0.03241147396846616,0.03077795273733539,0.0
arc_1007,19,0.75,0.4,0.35,1.0,0.05462849973242275,0.07421897032941956,0.09065209930046833,0.0
arc_1008,19,0.55,0.85,0.25,1.0,0.014966702084939042,0.01072706530461576,0.023843498710035955,0.0
arc_1009,13,0.14285714285714285,0.2857142857142857,0.07142857142857142,1.0,0.10547075801697352,0.08295742793709095,0.08697532931694385,0.0
arc_1010,19,0.95,0.95,0.25,1.0,0.18993431245468395,0.1457891316784007,0.22940911465488453,0.0
arc_1011,19,nan,nan,nan,1.0,nan,nan,nan,0.0
arc_1012,12,nan,nan,nan,1.0,nan,nan,nan,0.0
arc_1013,19,nan,nan,nan,1.0,nan,nan,nan,0.0
arc_1014,19,nan,nan,nan,1.0,nan,nan,nan,0.0
arc_1015,19,0.85,0.3,0.75,1.0,0.25036837926152694,0.3492291924263746,0.29090888110471735,0.0
arc_1016,19,0.05,0.2,0.15,1.0,0.4240821305784395,0.35290556544513674,0.3875531260779854,0.0
arc_1017,19,0.45,0.1,0.35,1.0,0.27766477955885427,0.418039861591419,0.37060931670319835,0.0
arc_1018,19,0.5,0.05,0.75,1.0,0.24486134876692253,0.43953420262847753,0.23022106457538882,0.0
arc_1019,19,0.05,0.2,0.1,1.0,0.43287773830255105,0.32290768663362673,0.46969915918470795,0.0
arc_1020,19,0.95,0.6,1.0,1.0,0.21007625450803033,0.2666117232890692,0.175,0.0
arc_1021,19,0.45,0.4,0.05,1.0,0.3682180136612305,0.39242412105356894,0.6917999164460519,0.0
arc_1022,19,0.2,0.5,0.95,1.0,0.4301713077450352,0.35204642279438925,0.23367987857152972,0.0
arc_1023,14,0.3333333333333333,0.5333333333333333,0.9333333333333333,0.8,0.34084195304744874,0.34874871240554944,0.20667403369391482,0.2188073500735904
arc_1024,19,1.0,0.8,0.75,0.05,0.16537358723023962,0.25298330486778065,0.2838986439004317,0.6325250489596252
arc_1025,19,0.9,1.0,0.5,1.0,0.09725867269320221,0.07179545351332292,0.14069472899741514,0.0
arc_1026,19,0.75,0.85,0.3,1.0,0.06739731893150244,0.06299456328240982,0.10013373649054814,0.0
arc_1027,19,0.15,0.05,0.65,1.0,0.23827824368596473,0.2747096506359346,0.1674475557112374,0.0
arc_1028,19,0.75,0.8,0.05,1.0,0.09277103464339624,0.0938713816945912,0.2502177627480339,0.0
arc_1029,19,0.6,0.75,0.95,1.0,0.17639506376751474,0.12276326872218167,0.0946391938492858,0.0
arc_1030,19,0.05,0.35,0.8,1.0,0.32475939258850955,0.17318292058187543,0.13487202314211727,0.0
arc_1031,19,0.25,0.25,0.35,1.0,0.06292588737774032,0.06444452495199901,0.04492112952783105,0.0
arc_1032,19,0.6,0.55,0.5,1.0,0.05976036475316404,0.060605880630937844,0.06122570989366527,0.0
arc_1033,19,0.15,0.4,0.35,1.0,0.07986013025491868,0.05074424366438673,0.04556880900462523,0.0
arc_1034,19,0.3,0.2,0.75,0.3,0.36032841723369813,0.3841479144774314,0.23959517976443956,0.287999759974632
arc_1035,15,0.125,0.0625,0.0625,0.1875,0.4910846988898037,0.5284020154086745,0.6480072072180452,0.38371169004595895
arc_1036,8,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.42702980126764734,0.42928838496289184,0.5752595468211872,0.43678601631236597
arc_1037,19,0.45,0.95,0.85,0.35,0.2687420661634316,0.20380273658433007,0.24350894633921083,0.23525803236545426
arc_1038,19,0.05,0.05,0.45,0.15,0.5349909503937607,0.5045642415179384,0.26743656674822325,0.1633851257825427
arc_1039,19,0.1,0.1,0.05,0.35,0.4456097364841139,0.5345328527802945,0.5024649802920261,0.29610745382093195
arc_1040,19,0.3,0.3,0.25,0.85,0.3502687739653532,0.3570809045048592,0.4067870187138593,0.17642481045434993
arc_1041,19,0.05,0.3,0.05,0.7,0.542655834529912,0.3238954043869266,0.5046027173481537,0.17433359316039312
arc_1042,19,0.5,0.6,0.45,0.95,0.2700411401000971,0.27311913063623117,0.30022674531012905,0.14411344399921916
arc_1043,19,0.1,0.3,0.65,0.6,0.3416232263411364,0.346488558518423,0.2862083358625179,0.20753730757408898
arc_1044,19,0.2,0.1,0.45,0.6,0.32973848192014604,0.48621064707659345,0.32395332082622846,0.18819542354192695
arc_1045,19,0.3,0.25,0.55,0.85,0.3081519026187901,0.3639242828774336,0.2559153922407405,0.23759980799272723
arc_1046,19,0.05,0.05,0.7,0.1,0.4415691905433648,0.4934937780976468,0.32028652907571675,0.30207916088256836
arc_1047,19,0.6,0.9,0.6,0.1,0.2416219508774196,0.21640088188761572,0.25700208942498454,0.585489804348029
arc_1048,19,0.85,0.85,1.0,1.0,0.26198030440424774,0.2435416570097531,0.22757205269187308,0.0
arc_1049,19,0.8,0.4,0.7,1.0,0.245436883172453,0.2990547885136271,0.265751745978841,0.0
arc_1050,19,0.05,0.05,0.75,1.0,0.41686676951517876,0.45224042994186653,0.2726416024399177,0.0
arc_1051,19,0.8,0.4,0.05,1.0,0.23591021712867905,0.3344307652466621,0.6652379089165975,0.0
arc_1052,19,0.55,0.95,0.6,1.0,0.2873208827196073,0.21968628062884177,0.27444207825514755,0.0
arc_1053,19,0.65,0.1,0.1,1.0,0.27098063244281134,0.48805975731047113,0.5704579663054913,0.0
arc_1054,19,0.1,0.35,0.4,1.0,0.4310094880498011,0.4108063077333018,0.302448126804971,0.0
arc_1055,19,0.95,0.4,0.05,1.0,0.21923272295833732,0.3076348747139012,0.567131478688563,0.0
arc_1056,19,0.85,0.05,0.45,1.0,0.26131395498297805,0.4097796763451527,0.35242167798036206,0.0
arc_1057,19,0.6,0.35,0.25,1.0,0.28541634981325487,0.3714490433658637,0.395438619506943,0.0
arc_1058,19,0.7,0.65,0.45,1.0,0.3074590663567133,0.29417776674938845,0.3807629972790048,0.0
arc_1059,19,0.9,0.85,0.3,1.0,0.23736634987891292,0.28436928469244016,0.4677672324876875,0.0
arc_1060,19,0.85,0.5,1.0,1.0,0.25095749899132314,0.37500967404460656,0.24754415334927554,0.0
arc_1061,19,0.05,0.05,0.4,1.0,0.4307487879738906,0.4895599590402194,0.3633492580411764,0.0
arc_1062,19,0.85,0.1,0.6,1.0,0.07639603600089585,0.211752751394951,0.08917350542012764,0.0
arc_1063,19,nan,nan,nan,1.0,nan,nan,nan,0.0
arc_1064,19,0.8,0.15,0.05,1.0,0.028492683879458847,0.08871944156224455,0.0913842108805634,0.0
arc_1065,19,nan,nan,nan,1.0,nan,nan,nan,0.0
arc_1066,19,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
arc_1067,19,0.35,0.4,0.65,1.0,0.014907555450880445,0.015866203385151312,0.014495466208980602,0.0
arc_1068,19,0.3,0.75,0.8,1.0,0.04562622584763832,0.025874369517499624,0.03133801444775131,0.0
arc_1069,19,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
arc_1070,19,0.35,0.05,0.8,1.0,0.024739955017767885,0.03350050518049364,0.013257621139724928,0.0
arc_1071,19,0.25,0.1,0.45,1.0,0.06445002663057305,0.08205242037451786,0.0497438308124977,0.0
arc_1072,19,0.95,0.55,0.8,1.0,0.13439220945851318,0.14589218644141141,0.12444225554148627,0.0
arc_1073,19,0.3,0.6,0.25,1.0,0.0009423780667803564,0.000754715072303259,0.0008361308694475022,0.0
arc_1074,19,0.1,0.6,0.85,1.0,0.10620155748567447,0.060496662801619965,0.048510520239843355,0.0
arc_1075,19,0.8,0.85,1.0,1.0,0.15601234396957375,0.14949917746000033,0.06732574699009525,0.0
arc_1076,19,0.25,0.05,0.55,1.0,0.10182838309426424,0.22590872887412733,0.08353484087236018,0.0
arc_1077,19,0.3,0.3,0.4,1.0,0.21435023694001196,0.24068621785204264,0.19051509437070757,0.0
arc_1078,19,0.1,0.1,0.9,1.0,0.3750038279200128,0.3701068611022541,0.20410424482131892,0.0
arc_1079,19,nan,nan,nan,1.0,nan,nan,nan,0.0
arc_1080,19,0.9,0.4,0.6,1.0,0.23544286508683093,0.33130935887343427,0.3147540487150493,0.0
arc_1081,19,0.45,0.15,0.25,1.0,0.17323921549815396,0.2430171508772496,0.2908685652099196,0.0
arc_1082,19,0.1,0.35,0.85,1.0,0.39899237611704674,0.3417891615013541,0.22430248629222188,0.1673532309191944
arc_1083,19,0.05,0.05,0.2,0.5,0.42373325123453265,0.5189890925014072,0.4121004090235517,0.29150511617200187
arc_1084,19,0.15,0.25,0.25,1.0,0.4518584909689448,0.3852070015429405,0.3576376576302781,0.17325471115183663
arc_1085,19,0.1,0.2,0.4,0.15,0.3942126074776397,0.378435397001173,0.3122583773171779,0.55
arc_1086,19,0.05,0.05,0.65,0.1,0.42619291406258564,0.4048610959821338,0.2774153516728733,0.55
arc_1087,19,0.75,0.85,0.35,1.0,0.12676705023359566,0.09171160573011397,0.1838004590691904,0.0
arc_1088,19,0.1,0.05,0.4,1.0,0.5019844492283436,0.5617693386554949,0.34451071716353554,0.0
arc_1089,19,0.7,0.15,0.1,1.0,0.05429347430960665,0.09793005733475063,0.12891273417247373,0.0
arc_1090,19,0.4,0.55,0.7,1.0,0.12850424090942644,0.09935647874929264,0.07366768151673303,0.0
arc_1091,19,0.15,0.15,0.95,1.0,0.46904104399189345,0.4410503361455623,0.24561022364064092,0.0
arc_1092,19,0.05,0.35,0.8,1.0,0.3189059599462614,0.17538180412221224,0.11595126635657625,0.0
arc_1093,19,0.2,0.8,0.9,1.0,0.2989859366515449,0.14249403902573182,0.20102348472984255,0.0
arc_1094,19,0.55,1.0,0.95,0.05,0.2934953656359579,0.22308637369910672,0.20290843783857077,0.05470900389643534
arc_1095,19,0.1,0.2,0.95,0.15,0.4090431150595555,0.4700983960528464,0.23709609333405945,0.03899834277565808
arc_1096,19,0.05,0.05,1.0,1.0,0.5714828706326239,0.6988758563074055,0.1856757496669293,0.12526771872444808
arc_1097,19,0.2,0.45,1.0,0.05,0.35597167824153564,0.2790394734531465,0.1307963641565744,0.30426715507826724
arc_1098,19,0.6,0.4,0.8,0.8,0.32736124779933357,0.37909867771642586,0.29177911169152354,0.21636724483701902
arc_1099,19,0.85,0.95,0.75,0.9,0.23040695380198806,0.22684120723058682,0.2626101850146319,0.16205550166020824
arc_1100,19,0.2,0.25,0.75,0.15,0.4358660734238142,0.38593660358109116,0.2683608902167026,0.4207612872238233
arc_1101,19,0.1,0.2,0.85,0.55,0.4085355314002982,0.40365564022912037,0.19729094685198856,0.18670475322807847
arc_1102,19,0.55,0.05,0.45,0.3,0.2761050588221905,0.5097797406350947,0.3096285019595645,0.5014649691721926
arc_1103,19,0.1,0.05,0.45,0.8,0.5302306070565299,0.8297992421320229,0.34213009870285405,0.1503434238302024
arc_1104,19,0.15,0.15,0.35,0.4,0.5303057320862408,0.5452932328678801,0.3248126158398969,0.2723206135182845
arc_1105,19,0.05,0.05,0.35,1.0,0.5605726305374966,0.7320144096883296,0.3181271839152317,0.013488667068244867
arc_1106,19,0.25,0.1,0.45,0.85,0.39755489985155656,0.4811783168325796,0.3518566834712667,0.23784839028483795
arc_1107,19,0.6,0.15,0.55,0.85,0.2851373234327057,0.4875149045644884,0.28952672153451287,0.24744265177637903
arc_1108,19,0.05,0.05,0.05,0.45,0.5246385956776478,0.6689212630066459,0.47236780763781644,0.3985710875453737
arc_1109,19,0.2,0.15,0.75,0.45,0.3487350625642094,0.39189522004276167,0.2797213824855054,0.3228553474320242
arc_1110,19,0.6,0.25,1.0,0.85,0.2821672208066176,0.31575194631761627,0.2428982239928949,0.1186046979482657
arc_1111,19,0.75,0.95,0.75,0.75,0.23880004352978867,0.20799228519408214,0.2567255320425497,0.17527766601549583
arc_1112,19,0.45,0.4,0.2,0.9,0.27366454866184237,0.2934402178175372,0.49181531710052434,0.21132437638512533
arc_1113,19,0.05,0.05,0.3,0.35,0.4787261774955177,0.5783196430867186,0.48038379339575077,0.29016178906160084
arc_1114,19,0.55,0.55,0.35,0.75,0.2945746934683555,0.31040960629117187,0.39958125927312854,0.19888684896518524
arc_1115,19,0.1,0.15,0.85,0.5,0.47934459611357205,0.4448020626912604,0.25462215983438474,0.21319510054031918
arc_1116,19,0.05,0.05,0.55,0.85,0.4097610117781966,0.489881427233565,0.3225056381996989,0.15573514960099036
arc_1117,19,0.15,0.1,0.8,0.85,0.31114601962373845,0.3529632498154554,0.2226196905514019,0.20567018901579415
arc_1118,19,0.1,0.05,0.9,0.85,0.2976828672579955,0.4261173550273445,0.24786329596984716,0.11660883903568255
arc_1119,19,0.4,0.7,0.15,0.7,0.279380268920155,0.26426056682014315,0.4165377242766164,0.18710270911777033
arc_1120,19,0.05,0.15,0.55,0.9,0.4411811517437232,0.37868111885970435,0.3017392399566591,0.12383939259250201
arc_1121,19,0.05,0.05,0.05,0.45,0.4223931777151383,0.5728139293820952,0.47774625855074254,0.2782637971939629
arc_1122,19,0.3,0.5,0.05,1.0,0.38605333613798354,0.3828344074422435,0.42247076094321107,0.0
arc_1123,19,0.05,0.05,0.1,0.9,0.3910063301177741,0.4684838542288876,0.3539284878762359,0.14871472695948149
arc_1124,19,0.25,0.05,0.7,0.9,0.3627350097017686,0.5572643639492927,0.2676115375565981,0.08593469662811053
arc_1125,19,0.6,0.05,0.85,0.35,0.272934938320319,0.43368692523818436,0.26405853506542665,0.21378671067476218
arc_1126,19,0.1,0.15,0.45,0.4,0.41239232803742837,0.38523157997318763,0.31264390809534526,0.3750782405999226
arc_1127,19,0.15,0.05,0.05,0.25,0.383089999640616,0.6419644427716542,0.5355985734491171,0.4295211180866556
arc_1128,19,0.05,0.65,0.5,0.25,0.3939671491860241,0.27453178071224915,0.31652913034324737,0.2992159095829006
arc_1129,19,0.15,0.2,0.7,0.65,0.32858507013025,0.3166524688950497,0.27248147929743266,0.275613256210383
arc_1130,19,0.35,0.15,0.5,0.4,0.2635655064659947,0.40881244491372526,0.29641493824299797,0.3047720668904221
arc_1131,19,0.65,0.85,0.65,0.8,0.25322918651897813,0.25842605304593563,0.2812084489351917,0.19167692232881245
arc_1132,19,0.1,0.05,0.8,0.25,0.3763934372436458,0.5722972764058354,0.2871704475943052,0.26231043923717157
arc_1133,19,0.8,0.05,0.65,0.4,0.2675381254768005,0.5372492262873563,0.2841281843217027,0.20336260713388243
arc_1134,19,0.05,0.2,0.65,0.45,0.3989708813818534,0.44223231113541267,0.27815555343497794,0.24970268429581266
arc_1135,19,0.25,0.15,0.95,0.8,0.3873949097922448,0.4153215257768016,0.23812452954450009,0.15332922236711188
arc_1136,19,0.2,0.1,1.0,0.05,0.3311447779559036,0.3618960480556557,0.17375708594131992,0.635902280559427
arc_1137,19,0.05,0.1,0.8,0.9,0.39900416177484943,0.431647615845302,0.2781767540081917,0.1656547466289293
arc_1138,19,0.4,0.6,0.75,0.2,0.3176609155056072,0.31186419521961223,0.2549904445945011,0.20941588173731035
arc_1139,19,0.5,0.35,0.8,1.0,0.2952330530457971,0.3534308789112077,0.23003230606432815,0.17858326682726888
arc_1140,19,0.35,0.7,0.3,0.95,0.3158358470484728,0.26675634940623705,0.3990411904483072,0.17229837556574445
arc_1141,19,0.3,0.1,0.8,0.55,0.3024289014861857,0.3887151849162859,0.24747864031937034,0.2397397821199585
arc_1142,19,0.2,0.1,0.4,0.15,0.3708976628337063,0.47939931008086806,0.33088357556917813,0.43527256521976143
arc_1143,19,0.6,0.3,0.7,1.0,0.08716054095972323,0.15171553476046806,0.0794147332042342,0.0
arc_1144,19,0.3,0.8,0.4,1.0,0.11351923876033206,0.07284139456584947,0.10469429332127021,0.0
arc_1145,19,0.05,0.15,1.0,0.45,0.5641687159607328,0.44430628310770015,0.19049532527652782,0.22655760113963894
arc_1146,19,0.75,0.35,0.75,0.8,0.2821342473187928,0.3425556734215185,0.26018034677736845,0.2043033265955887
arc_1147,19,0.9,0.1,0.6,0.75,0.21559390063027256,0.40137541582973013,0.29509427974398045,0.17905282760850955
arc_1148,19,0.85,0.65,0.4,0.75,0.22634887304467308,0.2826609225805506,0.3420489651711545,0.1712047456230183
arc_1149,19,0.6,0.8,0.6,0.8,0.2700417074651805,0.26458434724893715,0.2831415202481341,0.19870624755284272
arc_1150,19,0.7,0.45,0.25,0.55,0.26329768902883033,0.3570453150999233,0.3372752936545328,0.2071648367425071
arc_1151,19,0.1,0.3,0.45,0.45,0.4152244797120438,0.3470594770035291,0.301120407562862,0.20787914659783216
arc_1152,19,0.45,0.05,0.85,0.65,0.31245324367238,0.4531934505331957,0.29513943476286975,0.23316704496244423
arc_1153,19,0.05,0.1,1.0,1.0,0.471923467575492,0.4837911815974478,0.23438780274689275,0.0
arc_1154,19,0.3,0.3,0.1,1.0,0.34344891677187045,0.36471407298157127,0.6585437858027403,0.0
arc_1155,19,0.05,0.2,0.75,1.0,0.43837310927921314,0.46370086130494304,0.28063922492899046,0.0
