replicate,fault_intersection_fraction,median_log1p_fault_proximity_ratio
884,0.0625,1.9357770470044708
885,0.125,1.9764228073023347
886,0.21875,2.1718489936263223
887,0.21875,1.8875261107034749
888,0.125,1.8388041352227007
889,0.28125,1.8580085521910765
890,0.15625,1.7721460976243248
891,0.09375,1.8710207026597838
892,0.03125,2.069042002852137
893,0.15625,1.9236727127603495
894,0.125,1.9112286661851003
895,0.125,1.47338921619673
896,0.15625,2.2305717604428725
897,0.21875,1.8836880843647577
898,0.09375,2.3379420883373543
899,0.1875,1.8312463353444755
900,0.125,2.1880561918752734
901,0.1875,1.7446340967973677
902,0.15625,1.7200249432834187
903,0.15625,1.7978791740820719
904,0.125,1.9764228073023347
905,0.15625,1.9119140958340162
906,0.15625,1.5773618492361825
907,0.15625,1.9485263973546179
908,0.21875,1.8710207026597838
909,0.15625,1.9236727127603495
910,0.0625,1.933627231981183
911,0.28125,1.9621516875607647
912,0.09375,2.246109216771996
913,0.125,1.8710207026597838
914,0.34375,1.2950800336501378
915,0.09375,2.1989306308479346
916,0.28125,1.8104419042942674
917,0.0625,2.0521342692551277
918,0.125,2.4016401880413776
919,0.21875,1.4482881704351005
920,0.15625,1.857077110010084
921,0.0625,1.9462588838523596
922,0.1875,2.0576641300641985
923,0.21875,2.27452181914384
924,0.21875,1.930820781504982
925,0.15625,1.8575600185403291
926,0.21875,1.7911784839128295
927,0.1875,1.968461267998605
928,0.0625,2.046693301553967
929,0.25,1.5844134753045604
930,0.1875,1.4472705097184106
931,0.1875,2.302429273206167
932,0.1875,2.1199201515875767
933,0.15625,2.0652214825391493
934,0.0625,2.0713875889507176
935,0.15625,1.915789660616723
936,0.125,2.2398048768907337
937,0.125,2.3916159374167725
938,0.03125,2.3178644100458934
939,0.21875,1.9518906038706891
940,0.1875,1.8836880843647577
941,0.09375,2.2110587609037466
942,0.125,2.0299137514143903
943,0.21875,1.779799027325419
944,0.1875,1.9385284381950987
945,0.25,1.6772439645173896
946,0.21875,1.2950800336501378
947,0.1875,2.314033099189832
948,0.03125,2.51020186408138
949,0.15625,2.155668067019425
950,0.15625,2.2194447661142886
951,0.15625,1.7005705789779724
952,0.15625,1.9221417717987659
953,0.21875,1.8146914989942151
954,0.21875,2.095700233763816
955,0.25,2.2110587609037466
956,0.09375,2.325870445811185
957,0.21875,1.9611149788216844
958,0.3125,1.4683104733413668
959,0.03125,2.198144830242075
960,0.1875,1.9221417717987659
961,0.15625,2.214161461847555
962,0.1875,2.2691585930808875
963,0.09375,2.2740633505962857
964,0.09375,2.055252657044962
965,0.125,1.392210736697649
966,0.1875,2.113845808294741
967,0.21875,1.3092114050144792
968,0.09375,2.2694516836654
969,0.15625,2.2293355117549045
970,0.125,2.1996130018435944
971,0.21875,1.8087320629938015
972,0.0625,2.031276865486514
973,0.1875,1.7200249432834187
974,0.25,1.4224830416880443
975,0.15625,2.1285529951322677
976,0.15625,2.2635939854604565
977,0.1875,1.864941564140557
978,0.28125,1.5216693133503576
979,0.09375,1.6093744624383763
980,0.09375,1.8836880843647577
981,0.125,1.656503374897469
982,0.03125,1.8392870437529458
983,0.125,1.927659842439382
984,0.09375,2.2539288006915807
985,0.1875,2.0608718176368237
986,0.21875,2.0165805372492827
987,0.15625,1.7975684182781944
988,0.15625,1.891850398927656
989,0.09375,2.1411331186528653
990,0.15625,1.9924515494195711
991,0.125,2.1523750920983753
992,0.25,1.4756747191894617
993,0.09375,1.77494925957959
994,0.15625,1.8992562958369406
995,0.1875,1.885407825837642
996,0.125,2.2772574595951927
997,0.09375,2.5086129395650545
998,0.21875,1.2519822437954438
999,0.15625,1.8676811007766068
1000,0.15625,2.0826952707156
1001,0.25,1.7749171316789067
1002,0.125,1.9574505758557033
1003,0.1875,1.6328005981733362
1004,0.09375,1.92019568152706
1005,0.28125,1.6773760241639337
1006,0.03125,2.3647911644871247
1007,0.125,2.031416942976317
1008,0.28125,1.2353759812692564
1009,0.25,1.9009196289086199
1010,0.25,1.875136630275613
1011,0.1875,1.902970295665233
1012,0.09375,2.264913960380654
1013,0.1875,1.9112286661851003
1014,0.1875,1.9934273108263811
1015,0.125,1.8879678591984352
1016,0.1875,2.2947462046522547
1017,0.125,2.310437997114682
1018,0.0625,1.970067427391798
1019,0.1875,1.9009196289086199
1020,0.25,1.8565036829659016
1021,0.3125,1.5673445494107927
1022,0.09375,2.172572064018807
1023,0.15625,1.9995620048949296
1024,0.15625,1.8900861440642682
1025,0.15625,2.6543443496515646
1026,0.03125,1.9491230352923363
1027,0.09375,1.8317710602915613
1028,0.09375,1.783212127450211
1029,0.125,2.1488667620943143
1030,0.09375,1.886576164016803
1031,0.1875,2.2881872743971328
1032,0.1875,1.7991276244135346
1033,0.125,2.101942901531637
1034,0.1875,1.841364168583494
1035,0.03125,2.0390073111437745
1036,0.1875,1.7440631802089555
1037,0.15625,1.8872615936657189
1038,0.21875,1.4658175903348114
1039,0.21875,2.082358417460949
1040,0.1875,2.421934894520154
1041,0.09375,2.228120174459956
1042,0.125,1.9363257881919695
1043,0.1875,2.4386161618620212
1044,0.21875,1.6612125618273401
1045,0.1875,2.0533307556679197
1046,0.15625,2.2966658612766437
1047,0.125,1.812515534060728
1048,0.15625,1.8731389875256168
1049,0.1875,1.9783335112191702
1050,0.03125,2.196993547231778
1051,0.28125,1.577795800923675
1052,0.15625,2.0285254742958863
1053,0.1875,2.18805488507214
1054,0.15625,2.076527636012816
1055,0.1875,1.9901959116934305
1056,0.125,2.2607650530539365
1057,0.28125,2.1043394911334086
1058,0.3125,1.6381218862937843
1059,0.21875,1.885890734367887
1060,0.15625,1.8880090192337198
1061,0.1875,2.27862967347581
1062,0.21875,1.5870955312227255
1063,0.1875,1.920166547861728
1064,0.09375,2.3935870883542183
1065,0.25,1.6608196542995488
1066,0.125,1.9810531397445015
1067,0.21875,1.9554404838223851
1068,0.15625,1.6751274546830381
1069,0.15625,2.0995923089322783
1070,0.25,1.167048621626281
1071,0.125,2.057380219631688
1072,0.21875,2.2247222350384828
1073,0.09375,2.7102716226218506
1074,0.125,2.1765354770867122
1075,0.3125,1.0486024190606202
1076,0.09375,2.276070861705828
1077,0.15625,2.004733238083583
1078,0.1875,2.211441833322224
1079,0.1875,1.9024900656774242
1080,0.21875,2.245317234609299
1081,0.125,2.2635939854604565
1082,0.125,1.8177427988874308
1083,0.125,1.998412709991202
1084,0.15625,2.1872318289691446
1085,0.1875,2.006627033336832
1086,0.15625,2.0522456531562647
1087,0.25,2.324043499313893
1088,0.125,2.334696702401905
1089,0.09375,2.095485375572302
1090,0.09375,2.06866136080647
1091,0.1875,2.016870384021189
1092,0.1875,1.8312463353444755
1093,0.125,1.9934664793081749
1094,0.15625,2.4503956969287084
1095,0.21875,1.7680878083792737
1096,0.1875,2.1939048677343997
1097,0.125,2.0414134970407867
1098,0.125,2.3082037201238337
1099,0.21875,1.885890734367887
1100,0.1875,2.183934711928681
1101,0.15625,2.003300382866666
1102,0.21875,2.0821317717913903
1103,0.1875,2.069042002852137
1104,0.09375,2.2881872743971328
1105,0.125,2.0471333179698945
1106,0.28125,2.2084757020726062
1107,0.09375,1.8087320629938015
1108,0.15625,2.3477078555416027
1109,0.25,2.0680198863814563
1110,0.28125,1.3809333306536922
1111,0.25,1.904230375119811
1112,0.125,2.424822603044122
1113,0.1875,1.9257498375908977
1114,0.25,1.507397821806809
1115,0.21875,2.114475152463653
1116,0.21875,1.7926833531380044
1117,0.15625,2.0977017081279956
1118,0.21875,1.7392426689205953
1119,0.09375,1.9762563863886218
1120,0.125,1.9988749213996466
1121,0.15625,1.760082255163152
1122,0.15625,1.9469443135012754
1123,0.15625,1.891850398927656
1124,0.15625,1.7895376370808616
1125,0.09375,2.4097608116041
1126,0.15625,2.0038311868991356
1127,0.21875,2.0525173395814997
1128,0.15625,2.587280798480374
1129,0.15625,1.886576164016803
1130,0.21875,2.1102508268886075
1131,0.09375,2.030205827455429
1132,0.15625,1.8249753096728174
1133,0.25,1.9215824534719936
1134,0.1875,1.6954157897694697
1135,0.0625,2.1755344925880484
1136,0.21875,2.0911296202930267
1137,0.0625,1.8229121428196677
1138,0.1875,1.506286729516107
1139,0.25,1.4056452086375855
1140,0.21875,1.8377821745277707
1141,0.15625,1.7680878083792737
1142,0.09375,1.886576164016803
1143,0.0625,2.0689512604558415
1144,0.15625,1.735881264644672
1145,0.125,2.095485375572302
1146,0.1875,1.5777024272326317
1147,0.15625,1.8146914989942151
1148,0.25,1.5291773396435762
1149,0.21875,1.8836880843647577
1150,0.15625,1.8880090192337198
1151,0.15625,2.0143130237470244
1152,0.125,2.36073493111747
1153,0.03125,1.5783049236555902
1154,0.1875,1.885765209195306
1155,0.125,2.189096511090863
1156,0.21875,2.121770523015784
1157,0.09375,2.523865035599476
1158,0.1875,2.150361550352811
1159,0.125,2.1426948831322243
1160,0.125,2.387001373654645
1161,0.125,2.068027072963533
1162,0.15625,1.7131261682409762
1163,0.1875,2.417283609053783
1164,0.15625,2.121452355268069
1165,0.0625,2.153512661505104
1166,0.0625,1.886576164016803
1167,0.15625,1.961792595004428
1168,0.15625,2.115677057151001
1169,0.0625,2.044403823597867
1170,0.15625,1.751394709591999
1171,0.03125,1.8461163670525784
1172,0.09375,2.0676416996079134
1173,0.125,2.1642282286699945
1174,0.15625,1.8461163670525784
1175,0.34375,1.6539184594991738
1176,0.15625,1.9201811147552141
1177,0.1875,1.885890734367887
1178,0.0625,2.0443105262832866
1179,0.09375,2.355379556457874
1180,0.1875,1.7898192912876931
1181,0.21875,1.9805492642396865
1182,0.125,2.193811243439206
1183,0.15625,2.0703613281332447
1184,0.15625,1.9862792420817486
1185,0.15625,2.111050919829851
1186,0.15625,1.9462588838523596
1187,0.1875,2.083151432989947
1188,0.28125,1.885890734367887
1189,0.15625,1.7392426689205953
1190,0.0625,2.0443105262832866
1191,0.21875,1.9201811147552141
1192,0.25,1.8138647230990763
1193,0.1875,2.207526956534361
1194,0.1875,1.6228121872360532
1195,0.09375,2.0065825780897635
1196,0.125,2.325371058866355
1197,0.1875,2.0247582168821636
1198,0.125,2.2659634998326954
1199,0.1875,2.059983223852933
1200,0.21875,1.6480394643845213
1201,0.03125,2.192782010052589
1202,0.15625,1.865626993789473
1203,0.125,1.663512280205698
1204,0.1875,1.9408632802368966
1205,0.28125,1.8355795245246416
1206,0.15625,1.7980078072124623
1207,0.1875,1.704611934737585
1208,0.15625,1.9728188185824258
1209,0.15625,2.0363221642831726
1210,0.15625,1.5054321235356847
1211,0.28125,1.729431926155677
1212,0.125,2.2042806085750346
1213,0.1875,2.097215776551188
1214,0.09375,2.0898885933183484
1215,0.21875,1.518605870473788
1216,0.25,2.327780693596732
1217,0.1875,2.315918733905388
1218,0.125,2.1845230807027542
1219,0.21875,1.791800035562845
1220,0.15625,2.097415408087349
1221,0.09375,1.959831937960876
1222,0.1875,2.18805488507214
1223,0.15625,2.2420381010486947
1224,0.1875,1.3696440643198668
1225,0.15625,1.5487095632883057
1226,0.1875,1.8251671968252485
1227,0.15625,1.5275932312805558
1228,0.09375,2.092980605238485
1229,0.15625,2.3007432883719723
1230,0.1875,2.3192474126260416
1231,0.09375,1.6301994257382382
1232,0.09375,2.070024474878594
1233,0.1875,1.9786391616593022
1234,0.1875,2.1822372487876827
1235,0.09375,1.6656137746427837
1236,0.15625,1.8436892003628906
1237,0.1875,1.4360624610514316
1238,0.125,1.9047780160863177
1239,0.1875,1.8010718825729777
1240,0.0625,1.9728188185824258
1241,0.125,2.021186433525717
1242,0.15625,2.2624610822112525
1243,0.125,1.7776861894089602
1244,0.09375,2.33395710954016
1245,0.15625,2.041611677900684
1246,0.15625,1.9881772205602801
1247,0.125,1.8392870437529458
1248,0.15625,1.9738643291718314
1249,0.125,2.1134741679649887
1250,0.09375,2.3653229033476872
1251,0.21875,1.9426211188708953
1252,0.1875,2.184369386110414
1253,0.21875,2.2816385238500905
1254,0.125,2.2177767418809244
1255,0.15625,2.072842915450703
1256,0.28125,2.0351405475268427
1257,0.15625,2.296555289017742
1258,0.21875,1.4905865460321608
1259,0.21875,2.0845145470620707
1260,0.09375,2.2122041102856453
1261,0.125,2.0821317717913903
1262,0.21875,2.165108910211313
1263,0.0625,2.127316140337886
1264,0.125,1.8717061323086999
1265,0.0625,1.5811168578880626
1266,0.21875,2.2786401646364443
1267,0.1875,2.2084757020726062
1268,0.1875,2.082951054878609
1269,0.34375,1.7031859517879322
1270,0.09375,2.060984208351597
1271,0.15625,1.7375328276201296
1272,0.1875,2.2635939854604565
1273,0.21875,1.5691077043482866
1274,0.25,1.281756793240596
1275,0.15625,2.016551403583951
1276,0.125,1.903655725314149
1277,0.1875,2.111020354348181
1278,0.21875,1.9615670818675852
1279,0.09375,2.343896731673401
1280,0.28125,1.5935482527763247
1281,0.125,1.825976218180183
1282,0.15625,2.2042806085750346
1283,0.21875,2.2115859329549616
1284,0.25,1.8553573685371996
1285,0.09375,2.3858302441460033
1286,0.1875,1.905088580531066
1287,0.125,1.852441876683229
1288,0.15625,2.0810504691549703
1289,0.21875,1.7804013471662437
1290,0.0625,2.070024474878594
1291,0.21875,2.1502605518927362
1292,0.28125,1.2752190874924323
1293,0.125,1.4941324561375615
1294,0.1875,1.8960026796891625
1295,0.15625,1.8953419969327916
1296,0.09375,2.4348504041044223
1297,0.15625,1.7375328276201296
1298,0.125,2.1259945604490804
1299,0.21875,1.6580172904230437
1300,0.1875,1.927577227127288
1301,0.15625,1.9762563863886218
1302,0.125,2.300526883307448
1303,0.125,2.3330107175677104
1304,0.125,1.3680919227971182
1305,0.15625,2.083151432989947
1306,0.1875,1.958050039574473
1307,0.09375,2.2651753520175735
1308,0.09375,1.8207838447623903
1309,0.125,2.1802622134812557
1310,0.15625,1.9772760475871785
1311,0.0625,2.097215776551188
1312,0.125,1.9651111618923092
1313,0.1875,2.069004813680037
1314,0.09375,2.12431932523634
1315,0.21875,1.8670598490063899
1316,0.125,2.1965603842803514
1317,0.09375,1.8903362457904649
1318,0.1875,1.5216693133503576
1319,0.09375,2.191741690836999
1320,0.1875,1.8370843937498162
1321,0.09375,2.2998390109445905
1322,0.125,2.1855647067214776
1323,0.0625,2.188000816045995
1324,0.09375,2.2058518843503734
1325,0.21875,2.2204878068239857
1326,0.15625,2.4386161618620212
1327,0.0625,2.0533307556679197
1328,0.09375,2.0553875789806577
1329,0.03125,2.4749791586346395
1330,0.15625,1.8113300947182918
1331,0.15625,2.108490338620518
1332,0.15625,2.141679953243621
1333,0.34375,1.4002304230044018
1334,0.0625,2.240375168167408
1335,0.09375,2.155275006652822
1336,0.21875,2.0040194105284708
1337,0.09375,1.8670598490063899
1338,0.3125,1.7225536391529195
1339,0.15625,2.369161195965287
1340,0.03125,2.132084799501653
1341,0.21875,1.1946412590642055
1342,0.1875,1.9918392433697876
1343,0.09375,2.1745281648766674
1344,0.125,2.447056119948325
1345,0.21875,2.086279060468686
1346,0.125,1.885890734367887
1347,0.09375,1.8627389141374278
1348,0.15625,1.9201811147552141
1349,0.0625,1.8531273063321447
1350,0.1875,2.2058518843503734
1351,0.1875,2.163488508464164
1352,0.09375,1.9822716350927987
1353,0.21875,1.6529062870278652
1354,0.125,2.0666220384093568
1355,0.1875,1.8836880843647577
1356,0.09375,2.069004813680037
1357,0.15625,1.9259033883409558
1358,0.1875,2.127036186467804
1359,0.09375,2.0132663953012804
1360,0.1875,1.831492706455899
1361,0.1875,2.0443105262832866
1362,0.1875,1.6648375674222766
1363,0.1875,1.7088720309108578
1364,0.15625,1.8561506709516808
1365,0.25,2.235652049840423
1366,0.125,2.2613390091613033
1367,0.1875,1.760060426664047
1368,0.09375,1.885890734367887
1369,0.125,2.1755344925880484
1370,0.125,1.9073774809185413
1371,0.25,2.1251600107367645
1372,0.375,1.369182802729794
1373,0.25,1.4119670072140382
1374,0.15625,1.9221417717987659
1375,0.09375,1.7680878083792737
1376,0.25,1.9927810496592588
1377,0.09375,1.949182693338202
1378,0.0625,2.3793354173245826
1379,0.03125,2.043781871650785
1380,0.28125,2.1149898814115944
1381,0.25,2.015058025979641
1382,0.1875,2.0960190227329845
1383,0.15625,1.885407825837642
1384,0.25,1.5877285595958641
1385,0.1875,2.1892502056832033
1386,0.15625,1.8688180526566547
1387,0.125,2.0403969316102124
1388,0.09375,1.7066890595681334
1389,0.125,1.915789660616723
1390,0.09375,1.8388041352227007
1391,0.28125,2.0065825780897635
1392,0.0625,2.3344023944193437
1393,0.15625,1.6787937079215811
1394,0.09375,2.1848067070470876
1395,0.125,2.1713004414753803
1396,0.1875,2.025883408128323
1397,0.125,2.523865035599476
1398,0.21875,1.3696440643198668
1399,0.1875,1.9052976724549338
1400,0.09375,2.0129295420466295
1401,0.28125,1.7563704336030348
1402,0.1875,1.9112286661851003
1403,0.21875,2.069042002852137
1404,0.09375,1.7440631802089555
1405,0.25,1.9046122428060177
1406,0.125,2.1775106807469458
1407,0.1875,1.857077110010084
1408,0.21875,2.255328586156201
1409,0.15625,2.0953633805091654
1410,0.15625,2.0821317717913903
1411,0.21875,2.0147893913879766
1412,0.125,2.140484632632557
1413,0.15625,1.8245362381697112
1414,0.28125,2.0911439791390256
1415,0.0625,2.2502742420265625
1416,0.03125,2.0019350604577415
1417,0.25,1.8177856512250206
1418,0.21875,1.7299498665547983
1419,0.1875,1.8588266185570381
1420,0.125,2.4325327892941178
1421,0.15625,1.885890734367887
1422,0.3125,1.7748779349254034
1423,0.25,1.4762303319914096
1424,0.125,2.2848725145693165
1425,0.125,1.9385284381950987
1426,0.09375,1.8095956158850481
1427,0.15625,1.8225035862352745
1428,0.15625,2.1402852316766023
1429,0.125,2.0065825780897635
1430,0.21875,1.9614889849003756
1431,0.03125,2.139243605657879
1432,0.15625,1.8010718825729777
1433,0.15625,1.3827665215444456
1434,0.25,1.842689986832226
1435,0.28125,1.9116073393859505
1436,0.25,2.028862327550537
1437,0.15625,2.243090317504344
1438,0.125,1.386928843183418
1439,0.0625,2.411341250436786
1440,0.1875,2.187117853036369
1441,0.1875,1.4752091685434956
1442,0.1875,1.9692274573851782
1443,0.125,2.4336054745675892
1444,0.125,1.9237851034751228
1445,0.125,2.066786045988855
1446,0.15625,1.7702179311030264
1447,0.25,1.8880090192337198
1448,0.21875,1.822087230020772
1449,0.15625,2.066786045988855
1450,0.15625,2.6204825383434773
1451,0.21875,1.7008277445234978
1452,0.15625,2.0841663628785505
1453,0.15625,1.7290524077246927
1454,0.21875,1.8956946766904612
1455,0.21875,1.9257498375908977
1456,0.15625,2.1880561918752734
1457,0.1875,2.2519917170754233
1458,0.21875,2.095485375572302
1459,0.1875,1.3172600926733051
1460,0.1875,1.885890734367887
1461,0.15625,2.0713875889507176
1462,0.09375,2.041245690980701
1463,0.28125,1.0134477248377507
1464,0.1875,1.982787644076613
1465,0.21875,2.0361784614294547
1466,0.09375,2.3722904617513496
1467,0.25,1.630827502308497
1468,0.15625,1.6613786946989673
1469,0.125,2.358671262965468
1470,0.21875,1.43786469248515
1471,0.21875,2.189096511090863
1472,0.125,1.585859649388538
1473,0.28125,1.4101881944011554
1474,0.125,2.13881307359556
1475,0.125,1.7426654877254042
1476,0.125,1.922827201447682
1477,0.15625,2.016533530766538
1478,0.0625,2.0632209498429996
1479,0.125,2.058579232690642
1480,0.25,1.3601779437120531
1481,0.15625,1.840846249888286
1482,0.0625,1.8563666050502918
1483,0.21875,2.0038311868991356
1484,0.15625,1.2976949296218798
1485,0.15625,2.082358417460949
1486,0.125,2.0821317717913903
1487,0.15625,1.816128944900327
1488,0.125,2.1463347234436903
1489,0.1875,1.7231059382924505
1490,0.1875,2.095485375572302
1491,0.15625,1.7616319985673439
1492,0.21875,2.080890744816712
1493,0.15625,1.8838554931074512
